Filename, Score1 , Score2 , Score3 , Score4 , Score5 , Score6 , Score7 , Score8 , Score9 , Score10 , Score11 , Score12 , Score13 , Score14 , Score15 , Score16 , Score17 , Score18 , Score19 , Score20 , Score21 , Score22 , Score23 , Score24 , Score25 , Score26 , Score27 , Score28 , Score29 , Score30 , Score31 , Score32 , Score33 , Score34 , Score35 , Score36 , Score37 , Score38 , Score39 , Score40 , Score41 , Score42 , Score43 , Score44 , Score45 , Score46 , Score47 , Score48 , Score49 , Score50 , Citations
303046,0.4330941297,0.3117870561,0.2248452689,0.1984080292,0.1958677794,0.1582050938,0.1578431198,0.148493489,0.1350038592,0.1324653625,0.12209993,0.1155971165,0.1073185671,0.105031361,0.0976052441,0.09459318,0.0904036164,0.0856226597,0.0822193951,0.0818859234,0.0799966095,0.0797829342,0.0790150798,0.0790150798,0.0783413677,0.0754643852,0.0743720737,0.0698398474,0.0682538171,0.0679450001,0.0677590123,0.067472144,0.0664521827,0.0659398352,0.0616299705,0.0608614564,0.060692466,0.0600017152,0.0599974571,0.0599954303,0.0594214858,0.0592879949,0.0573066867,0.0569211197,0.0565647025,0.0561148344,0.0543012266,0.0529060576,0.0527415724,0.0517408336,15
303045,0.4356772493,0.3443257301,0.2922988623,0.218988225,0.2087401402,0.1956150736,0.1713265757,0.1640966962,0.1448332132,0.1420877996,0.1322956667,0.1318938761,0.1199119614,0.1162787253,0.1110039414,0.1077740945,0.1071595465,0.1071388538,0.1025217703,0.0927784947,0.092178472,0.0900261115,0.0878741842,0.0878741842,0.0868920799,0.0756108048,0.0755179568,0.0683465877,0.0683465877,0.0683465877,0.0652223294,0.0644599275,0.0630049918,0.0563935191,0.0562454259,0.0543519412,0.0539218705,0.052882921,0.0527477011,0.0524432312,0.0516698961,0.0508889253,0.0488189912,0.0488189912,0.0488189912,0.0470467843,0.0466162055,0.0461813935,0.0460270761,0.0456107706,1
303044,0.3675109807,0.3614415504,0.3614415504,0.3041611219,0.2214284633,0.2035823972,0.1723361484,0.1638096483,0.1580070742,0.1480335072,0.1463867465,0.1451529966,0.1361708967,0.1228709761,0.1160838988,0.1145290385,0.103864541,0.1032580375,0.0987785822,0.0861576303,0.0800901785,0.0794258255,0.07872631,0.078155284,0.0746562924,0.0609435781,0.0602193444,0.0548056073,0.0544482898,0.0504063744,0.0501097272,0.0486852889,0.0448452948,0.0446356464,0.0444387867,0.0442390314,0.0436155081,0.0422357778,0.041696621,0.0414486652,0.041242186,0.0408502773,0.0388740425,0.0385421367,0.0373789283,0.0369325296,0.0358952212,0.0346850076,0.0345229351,0.0344747978,17
303049,0.1635096662,0.1509167382,0.148819788,0.1439471737,0.142828911,0.1366700213,0.1305509563,0.1305476953,0.1303471151,0.1272865442,0.1204520596,0.1168281778,0.115315972,0.1124164194,0.1087605168,0.1066130731,0.1056727928,0.1046894079,0.101886367,0.1014026819,0.1013730073,0.1009257343,0.1004037106,0.0977521659,0.0974032907,0.0969240556,0.0955719617,0.09527933,0.0949156148,0.0939838152,0.0924836551,0.0916881063,0.0907105972,0.0894724901,0.0887259744,0.086486979,0.0857194813,0.0835529209,0.0829852229,0.0817976181,0.0815681039,0.0813343444,0.0777997576,0.0750495394,0.0728643618,0.072587253,0.0722712358,0.0719329257,0.0698556875,0.0688472868,85
303048,0.300428033,0.285305994,0.2796344807,0.2596396052,0.2501197178,0.1879964106,0.1755750044,0.149938042,0.137577827,0.1306791768,0.1283247761,0.1257685671,0.1146452573,0.1144958663,0.1069560176,0.1055453412,0.0976566211,0.095504931,0.0943397746,0.0937995846,0.0917128162,0.0894697977,0.0888638286,0.0871162894,0.0860527433,0.0819392645,0.0770302219,0.0759564874,0.0750805247,0.0739537222,0.0727001814,0.0706621758,0.0694095955,0.0686944663,0.0686560252,0.0669680757,0.0652753009,0.0650816861,0.0641736105,0.0636654356,0.0628931415,0.0624864359,0.0621222374,0.0597154268,0.0586553823,0.0585261116,0.0582476819,0.0581710529,0.0575195617,0.0560625781,51
304203,0.2949608093,0.2704966476,0.2222913314,0.2179428357,0.1987695488,0.1987695488,0.1588637747,0.155870909,0.142718193,0.141162764,0.1372214485,0.1179010848,0.1172823186,0.1156161105,0.111337478,0.1110773666,0.1086894218,0.1029496217,0.0995452912,0.0965273456,0.0933410492,0.0921187266,0.0917770896,0.0909520958,0.0886734561,0.0848305296,0.0842745169,0.0835081735,0.0795078195,0.0780223752,0.0761257939,0.0734184963,0.0695468823,0.0695468823,0.0642398007,0.0631888276,0.0622693816,0.0622005988,0.0594814228,0.0588968107,0.0567348188,0.0557892336,0.054930679,0.0541206586,0.0524383476,0.0506261333,0.0499728474,0.0487660326,0.0487115202,0.0470870869,112
303128,0.2875271318,0.2401372961,0.1998726677,0.1988578301,0.1920530734,0.1864145014,0.1767625157,0.1568595357,0.1364161433,0.1325718868,0.1325718868,0.1325718868,0.12657215,0.1250734152,0.1249433663,0.1245002036,0.1103568513,0.1069595777,0.1063441922,0.104227846,0.0997943041,0.0994444592,0.0972208051,0.0969057124,0.0931842323,0.0927299139,0.0915405516,0.0909160511,0.087329076,0.0865895305,0.0857874825,0.085653406,0.0849811629,0.0832417495,0.0812652226,0.0787221634,0.0775064025,0.0773427577,0.0764386688,0.0742442649,0.0733906297,0.0695189341,0.0694355079,0.0694069779,0.0676371713,0.0662859434,0.0659873863,0.0652833818,0.0648197862,0.0646182027,2
303129,0.5432408154,0.4097766945,0.254523264,0.2111953383,0.1719553927,0.1691675645,0.1186431078,0.1164656584,0.1149137385,0.0933889212,0.0840505894,0.0840112311,0.0816006909,0.0783360161,0.0756275471,0.0742816471,0.0737858225,0.071926723,0.0709425425,0.0701495246,0.0688671746,0.0665592476,0.0664940045,0.0658998353,0.0645549834,0.06433859,0.0628801274,0.0620788735,0.0617806824,0.0603680115,0.0591222649,0.0555936029,0.0549539912,0.0532809805,0.0515442811,0.0508242259,0.0502641329,0.0501429088,0.0498115041,0.0476797569,0.0476460243,0.0458946618,0.0458371744,0.0454993129,0.0451273374,0.0450626934,0.0450451349,0.0448283737,0.0444389589,0.043423417,1
302028,0.2554334456,0.244706591,0.2424052884,0.2412476167,0.2299199459,0.1906637309,0.1704462662,0.1689907537,0.1619705238,0.1604970606,0.1545265477,0.130005672,0.129721675,0.1260312006,0.122847061,0.1203188535,0.1175905014,0.1165305561,0.1144509394,0.1133716661,0.106950092,0.1036407512,0.1022898248,0.1012901071,0.088736294,0.0887320047,0.0880322552,0.0837964773,0.0836934441,0.0808737922,0.0796541649,0.0774285262,0.0768960986,0.0759001245,0.0741827306,0.0731637043,0.0723401769,0.0707399783,0.0692598211,0.0689867671,0.0679501992,0.0669897158,0.0668304688,0.0618013754,0.06172055,0.0613119856,0.0589827816,0.058529325,0.0579616863,0.0541374354,38
302029,0.4217677313,0.2796263029,0.2667509599,0.2001773032,0.1951372984,0.1801703758,0.1654132624,0.1591924358,0.1459109242,0.137657976,0.1347717259,0.1212670812,0.1199721639,0.1167287393,0.1167287393,0.1153246746,0.1119968356,0.10737227,0.1023514296,0.0950124053,0.0889696105,0.0884521352,0.0860779663,0.0845391149,0.0844323663,0.0763562945,0.0741539936,0.0691779118,0.0688370064,0.0684925506,0.0678911897,0.0675439622,0.06371212,0.0634814286,0.0621758706,0.0621084679,0.06207091,0.061536112,0.0599309818,0.0597427858,0.0596231665,0.0595594349,0.0583643697,0.0583643697,0.0583643697,0.0559686285,0.0550631904,0.0550631904,0.0537047748,0.0527302284,4
302026,0.572983923,0.3261107874,0.236784141,0.1950258269,0.1936318795,0.1550920741,0.1533337259,0.1348614703,0.1283130666,0.1198914285,0.1172852723,0.1082213764,0.1052116586,0.0991470703,0.0987976406,0.0976486766,0.0839410782,0.0817218042,0.0803729915,0.0798827002,0.0795004046,0.0789431888,0.0773907292,0.0672307196,0.0647011215,0.0602983026,0.0592895572,0.0587183798,0.0578091916,0.0560097094,0.0559002154,0.0554605555,0.0551525468,0.0544804896,0.053304929,0.0520490104,0.0516364318,0.0509898044,0.0508804502,0.0500402983,0.0497004017,0.0492485821,0.0465888387,0.0465687302,0.0465230089,0.045737213,0.0454513034,0.0454104558,0.0453815974,0.0449147935,150
302027,0.3256332549,0.2466826124,0.2121634933,0.1785730753,0.1672713372,0.1651870355,0.1578645327,0.1577939899,0.1570649363,0.1490522732,0.1425548837,0.1371172116,0.1239784069,0.1220855233,0.1200996122,0.1184773047,0.1108479408,0.1073537701,0.1036872708,0.1001592241,0.0955238408,0.0949811775,0.0927301565,0.0870644514,0.0869281309,0.0826427125,0.0790269401,0.0785211465,0.0753584439,0.0740823208,0.0734549757,0.0734549757,0.0734549757,0.072649952,0.0720597673,0.0708846348,0.0705833456,0.0703284225,0.0693002483,0.0693002483,0.0691265739,0.0684471646,0.067204159,0.0663524223,0.0648780926,0.0645265168,0.0635995205,0.0633128257,0.0606181409,0.0587040039,6
302024,0.3834142356,0.229650285,0.2252742309,0.2226866706,0.1865598697,0.1786533838,0.1763956807,0.1685988704,0.1612831252,0.1477714659,0.1359027584,0.1351760873,0.1344421462,0.125531868,0.1064739041,0.1039617212,0.102967079,0.1000441045,0.0961766455,0.0946674317,0.0939893432,0.0893266919,0.0867718919,0.0825713555,0.0810334967,0.0731902017,0.0731035081,0.0719942299,0.0706794564,0.0696663392,0.0692716626,0.0692716626,0.0677460678,0.0672412174,0.0635047307,0.0623550577,0.0617677462,0.0612779633,0.059976004,0.0561828238,0.0561828238,0.0551338998,0.053919723,0.0536052311,0.0527301487,0.0511338184,0.0501248113,0.0496194982,0.049491992,0.0489376506,6
302025,0.4357781729,0.2484950528,0.2428803958,0.2011312406,0.200252156,0.1754171732,0.1594260448,0.1507243513,0.1386255493,0.1359257373,0.1345228016,0.1323870868,0.1210453018,0.1200028695,0.1195894898,0.1118638141,0.1096913028,0.108237832,0.1040562905,0.0967549828,0.0936443351,0.0913454687,0.0846046959,0.0827726847,0.0760772746,0.0754707043,0.0749509255,0.0741369888,0.0730235114,0.0667557607,0.0667008139,0.0639751373,0.0632105294,0.0630758926,0.0624653569,0.0620566516,0.0609909545,0.0606188057,0.0602987489,0.0599537559,0.0595852858,0.0595722562,0.0588344292,0.0577771609,0.0577192729,0.0551588542,0.0542960958,0.0539210073,0.0524426003,0.0521734708,0
302022,0.3778111349,0.3511004014,0.2535419951,0.2120130782,0.1798925343,0.1694520067,0.1676458157,0.1583242236,0.1501452219,0.1398791126,0.1237964673,0.1171686715,0.1167800988,0.1135467694,0.1087740171,0.1087142576,0.1075255118,0.1061330272,0.0989886713,0.0982590486,0.0975347487,0.0972074927,0.0958312191,0.0944677975,0.0891222847,0.0872035224,0.084235506,0.0816898118,0.0781627341,0.0775470757,0.0775349188,0.0736942865,0.071681975,0.0699777515,0.0678231932,0.0658731323,0.0652980222,0.0603731312,0.0595935605,0.056958042,0.0564974868,0.0558249746,0.055117825,0.0548687366,0.0536979706,0.0534423941,0.0529891722,0.0503803617,0.0500716012,0.0488169017,72
303121,0.5102605295,0.4447357647,0.3082321221,0.2680148072,0.2654955475,0.1146370675,0.1124430899,0.1101258248,0.1099480233,0.1051893279,0.0955783971,0.0849585752,0.079201434,0.0768812656,0.0766687957,0.0753707808,0.0736454508,0.073607317,0.0726543951,0.0689433405,0.0686368815,0.067583718,0.0658420408,0.0637827271,0.0587174043,0.0566481048,0.0562825371,0.0562825371,0.0557614936,0.0543942887,0.0541792284,0.0530991095,0.0523275253,0.0495951865,0.0487521706,0.0484130031,0.046145297,0.0454657689,0.0453983262,0.0450260297,0.0446755825,0.0444735765,0.0437558758,0.043704625,0.0433286269,0.0424792876,0.0420857311,0.039270772,0.0386915668,0.0375639031,7
302020,0.3303938379,0.2701021208,0.2473809261,0.195653047,0.1922269125,0.174849652,0.1719169783,0.1552149379,0.1482542066,0.1237217749,0.1217361937,0.1127132648,0.10984395,0.1098414535,0.106362276,0.1043586949,0.1022241982,0.1005328803,0.0998842688,0.0991181514,0.0966339431,0.0954574023,0.0845585197,0.0820929802,0.0805475798,0.0796963762,0.0792699169,0.0775812459,0.0754460334,0.0748186571,0.0735368684,0.0724092572,0.0699183124,0.0690715029,0.0679608143,0.0674442744,0.0672837006,0.0667329401,0.0659240424,0.0643177464,0.0643076946,0.0632444063,0.0624152363,0.0620060895,0.0617741482,0.0616671161,0.0606064888,0.0600375598,0.0582676241,0.0572686366,6
302021,0.3954357259,0.2749587258,0.2539390548,0.2107963476,0.194200191,0.1723569286,0.1660331069,0.1554009071,0.1405608193,0.1253276929,0.1245789356,0.119618146,0.1157687077,0.1124247187,0.1095439304,0.1078568176,0.0984176338,0.0983716289,0.0983716289,0.0980818598,0.0951951627,0.0938396593,0.0898819198,0.0886358653,0.0883002636,0.0843245232,0.0812400599,0.081180413,0.0779910971,0.0743666905,0.0726694576,0.0717809273,0.0702654492,0.0695832112,0.0691724215,0.0690049174,0.0670949672,0.0653879066,0.0640236874,0.063595403,0.0590567737,0.0588832794,0.0562123594,0.0562123594,0.0562123594,0.0555285424,0.0544773876,0.0542201995,0.0539336448,0.0530329011,32
304213,0.4433423027,0.4017942099,0.337691831,0.2756778893,0.200337688,0.1933891384,0.1888395028,0.1579079504,0.153490623,0.1294000322,0.1227055458,0.1044353216,0.1010350289,0.0996921166,0.0958181876,0.0957593457,0.0830628528,0.0809918438,0.0705479796,0.070195083,0.0696041533,0.0643677378,0.0593756569,0.0563012534,0.0552540395,0.0548047191,0.0515345581,0.0513059933,0.0502262445,0.0493069537,0.0489992939,0.0488527857,0.0478243861,0.0475005256,0.0475005256,0.045386643,0.0451244924,0.0449119925,0.0443228629,0.0438719268,0.0417349043,0.0395835677,0.0394799071,0.0393400835,0.0390830557,0.0387626647,0.0386090184,0.0382726751,0.0366207523,0.0365004642,63
304212,0.5087432789,0.3288300335,0.2993752436,0.2270513634,0.2139583074,0.1756365621,0.1600161092,0.1425096494,0.1332735966,0.1220521554,0.1145123247,0.1045981178,0.0969976314,0.096789419,0.0958148481,0.0866807703,0.0860238457,0.0856625852,0.079067317,0.0770277211,0.0745157625,0.0721994808,0.0721790146,0.0719826909,0.0713025959,0.0674676954,0.0672668232,0.066929415,0.0622380232,0.0617189459,0.060396447,0.0590062294,0.0585129509,0.05820097,0.0561388209,0.0558379074,0.054734975,0.0530937101,0.0522345293,0.0510001651,0.0506007715,0.0501531163,0.0447609018,0.0437296228,0.0437157121,0.0436720022,0.0430946422,0.0424076835,0.0421628412,0.0416937237,20
304211,0.289291682,0.2598460877,0.2393282971,0.2280490496,0.2253570345,0.1980274089,0.1795199037,0.1717314302,0.1640256293,0.1456153995,0.1425049863,0.1392027586,0.1192369905,0.1188823052,0.1089446774,0.10007676,0.097775041,0.0959400339,0.0957754202,0.0914642985,0.0891726475,0.0885911002,0.0882339335,0.0809886478,0.0791438319,0.0769611138,0.0769227554,0.0755917349,0.075431514,0.0726080738,0.0718586212,0.0694417092,0.0680330271,0.0664473661,0.0656542218,0.0650817216,0.0649556279,0.0640462703,0.0635405296,0.0628567614,0.0627188507,0.0626992383,0.0623603097,0.061568891,0.0607414859,0.05956534,0.0588367069,0.0583418153,0.0577489586,0.0564838679,12
304210,0.5915302471,0.1855154244,0.166391267,0.1642120839,0.1591100176,0.1582460096,0.1579118004,0.1370282327,0.1330417085,0.1302465818,0.1217265907,0.1065747802,0.1011579961,0.1009455246,0.0972511752,0.0934784365,0.0896137068,0.0885766309,0.0884496717,0.0862727306,0.0825303033,0.0802899128,0.0792557758,0.0775941269,0.0739926197,0.0736829846,0.0715598597,0.0683615474,0.0634862548,0.0630119243,0.061868373,0.0612403789,0.061237866,0.0593484064,0.0563322161,0.0557906165,0.054916798,0.0532819071,0.0529425826,0.0519731134,0.0511530521,0.0497363293,0.0491219897,0.048997481,0.0474585336,0.0469897755,0.0465815603,0.0459031373,0.0455330228,0.0452377468,9
304217,0.4604759775,0.3933770457,0.2473537924,0.2124016681,0.2045156465,0.1967536542,0.1583304921,0.1293794086,0.1276701737,0.1246194217,0.1156677931,0.1099737959,0.1065181559,0.1045714358,0.0945762964,0.0896453996,0.0799746378,0.0794187426,0.0779752694,0.0759759059,0.0711399465,0.0700630837,0.069944556,0.0688243397,0.0681408785,0.0679359292,0.0668517139,0.066754005,0.0653782555,0.0652196379,0.0648813924,0.0636423873,0.0607271194,0.0600822781,0.059516069,0.0593089168,0.0590138008,0.0588892797,0.0575006651,0.0572268464,0.0551147131,0.0535474563,0.0522917655,0.0518461429,0.0508544952,0.0498879975,0.0491501804,0.0478204944,0.0474119876,0.0463039494,106
304216,0.4058196105,0.2411417735,0.2108098067,0.2056159856,0.1865837534,0.1734377249,0.1703125178,0.1702167282,0.1565551043,0.1512242623,0.1390427415,0.1380959786,0.1359418726,0.1328668626,0.1310165444,0.1194342786,0.1175898553,0.1097217467,0.1081790721,0.1036534707,0.1036499517,0.1023113588,0.1015218759,0.0942222031,0.0927469277,0.0922624758,0.0919786452,0.0859639303,0.0845465188,0.0816676974,0.0777678918,0.0744031671,0.0714738678,0.0705241963,0.0702678742,0.0653686685,0.0653314515,0.0636073605,0.0629010332,0.0628884812,0.0627290787,0.062066544,0.0616233455,0.0614241953,0.0611770734,0.0600994845,0.0577655904,0.0575756404,0.0575140908,0.0568370034,44
304215,0.4206527741,0.2505027357,0.2112169798,0.1987969269,0.1622543864,0.1534601671,0.1529132873,0.1441006885,0.1422395507,0.1362311967,0.1256518722,0.1203387948,0.1183046928,0.1137895811,0.1051631935,0.1027558409,0.1026577412,0.1020514104,0.1019478692,0.1003679347,0.0988596603,0.0976280706,0.0961313177,0.0954735414,0.093230176,0.0876222107,0.0865049413,0.0849125962,0.0817411542,0.078026909,0.0776163507,0.0725884027,0.071503377,0.071103077,0.0708391708,0.0702423762,0.0684747503,0.0683600842,0.0680771845,0.0679061118,0.0621630827,0.0611688185,0.0602611783,0.0598054151,0.059657435,0.0585362705,0.0579814775,0.0567601426,0.0561742136,0.0557761914,33
304214,0.2767186489,0.2011235696,0.1931305905,0.1860044599,0.1844790993,0.1457724856,0.1383593244,0.1383593244,0.1312650244,0.1305335064,0.1305335064,0.118614099,0.1175322187,0.1145537179,0.1139450721,0.1128061839,0.111602676,0.1079892196,0.1077270402,0.1032354107,0.0967780467,0.0961878018,0.0949074971,0.0922395496,0.0922395496,0.0922395496,0.0883996143,0.088227662,0.0878600249,0.0848721499,0.0847558982,0.0833206668,0.0826454241,0.0811002465,0.0805274099,0.0804494278,0.0804494278,0.0800019967,0.0799837488,0.0781034548,0.077824007,0.0768636948,0.0761199629,0.074401784,0.0717716598,0.0698461375,0.0691609897,0.0678985464,0.06720108,0.0664874552,3
304219,0.4302441948,0.3273843178,0.2655553069,0.2068130991,0.1958581447,0.1914798337,0.1567719924,0.1423276672,0.1357096317,0.1251268802,0.1209919897,0.1179030371,0.1085112265,0.1081153034,0.1078532751,0.1072385865,0.1068317153,0.1026411647,0.1001149907,0.0970115605,0.095712711,0.0929328037,0.0881948169,0.0881297814,0.0878910682,0.0865545786,0.0810162658,0.0806497046,0.0799799362,0.0781663929,0.0770002113,0.0767707595,0.0712160892,0.066417921,0.0661170096,0.0653533474,0.0644547484,0.0626156829,0.0624836309,0.0621044816,0.0615703224,0.0611634417,0.0603904023,0.0602466001,0.0600573533,0.0571902836,0.055615633,0.05372296,0.0534518923,0.053201131,31
304218,0.3907158592,0.3098076144,0.2720761057,0.2173058472,0.2104739896,0.1924994175,0.1870747139,0.174136692,0.1569081718,0.1509584001,0.1460817094,0.1370591555,0.1257816219,0.118528177,0.1181577431,0.1160523334,0.1085471656,0.1062111462,0.1044971792,0.096394719,0.0952609742,0.0882731263,0.0837727365,0.0816179235,0.0813738293,0.0786233923,0.0786010238,0.0784082744,0.0767488608,0.0752818412,0.0707308665,0.0701579965,0.0688616972,0.0682620735,0.0665024013,0.0647667554,0.0637417425,0.0595381089,0.0582019882,0.0569306105,0.0564492414,0.0563286572,0.0558400685,0.0544482349,0.0542656112,0.0519244168,0.0514606454,0.0480355859,0.0477491171,0.0477177658,3
302099,0.4196436837,0.4077933102,0.3293619044,0.2369067564,0.1956533328,0.176995162,0.1397431725,0.1369012498,0.1225073699,0.1175335469,0.1152087587,0.1104168841,0.105953575,0.1052757915,0.1018833954,0.0978112796,0.0941307423,0.0926612617,0.0827916692,0.0713621088,0.0710683169,0.0709936965,0.0706071216,0.0698420722,0.0693364869,0.0687536996,0.0652784503,0.0647371567,0.0643760597,0.0635805231,0.0634208014,0.062268482,0.0610070071,0.0608517399,0.0605448122,0.0594424481,0.0572311121,0.0564380955,0.0562743771,0.0562485298,0.0560265256,0.0554001381,0.052615917,0.051339703,0.0501329595,0.049065763,0.0478807018,0.0477690755,0.0470995165,0.0467543952,29
304209,0.4513886005,0.2884179392,0.2358400946,0.2256943003,0.2125765372,0.1328621801,0.1313444054,0.1178605882,0.1160536471,0.1120557918,0.1097022231,0.1089584255,0.1070799705,0.1047661569,0.1026217234,0.1008406475,0.099226826,0.0988145397,0.0972887521,0.0967261287,0.0942464599,0.0892333088,0.0886881858,0.0831085474,0.0803610029,0.0797131713,0.0785387166,0.0768017173,0.0759649031,0.0749815448,0.0744239741,0.0732638376,0.071386647,0.0699095575,0.069183327,0.0670879899,0.0667375145,0.0662530816,0.0634727156,0.0609077208,0.0605710436,0.0604463463,0.0596079939,0.0591753774,0.0590618315,0.0581093725,0.0566760184,0.0566165067,0.0553107612,0.0540938024,9
301009,0.3671963089,0.3557506767,0.2608405551,0.2114777831,0.2100093096,0.1683521237,0.1377926878,0.1373059149,0.1115282904,0.1115282904,0.1063833073,0.0946908364,0.0930466134,0.0871606606,0.0855974495,0.0832538684,0.0818655687,0.0814131217,0.0799830004,0.0792432616,0.0782732261,0.0778026063,0.0755488926,0.0754152486,0.0747856979,0.0735830286,0.0726475669,0.0726235626,0.0711376263,0.0678554643,0.0677094654,0.0670589258,0.0669169743,0.0669169743,0.0669169743,0.0662458531,0.064022912,0.0636733514,0.0635883549,0.0630883195,0.062392098,0.0616827152,0.0604465973,0.0599567294,0.0599565359,0.0591168569,0.0590187957,0.0569238126,0.0562314658,0.0561557822,3
304118,0.5295599153,0.252176491,0.1606436661,0.1435464327,0.1397418817,0.1336043201,0.1275723203,0.1272272485,0.1245438944,0.1157070779,0.1147454758,0.1147454758,0.1140444999,0.1135234725,0.1113329017,0.1016721399,0.1007691259,0.0948137788,0.0943385915,0.0929763494,0.0917963806,0.0892896355,0.0877112307,0.087121824,0.086604235,0.081431634,0.0796779166,0.0725360576,0.0721786035,0.0705956168,0.0702444189,0.0699219626,0.0688472855,0.0688472855,0.0688472855,0.0656506055,0.0651682857,0.0624029116,0.0619267596,0.0600387499,0.05997614,0.0597832857,0.0594533977,0.0594012984,0.05825084,0.0570679378,0.0547280693,0.053969798,0.0538131484,0.053390155,22
304039,0.3228368792,0.2623233543,0.2319168577,0.2049208637,0.2031124998,0.1879249195,0.1814352489,0.1760617383,0.1755933124,0.1702896232,0.1602290517,0.1450313535,0.1316374294,0.1296881024,0.1045880048,0.103388138,0.1019613455,0.0950951463,0.0936003834,0.0907921749,0.0890199222,0.0876929416,0.0871451845,0.084318793,0.0826022594,0.081699208,0.0802839275,0.0784318042,0.0772302775,0.0762597889,0.0760966748,0.0745397867,0.0739799017,0.0739612722,0.0732276672,0.0700579973,0.0688925925,0.0646083193,0.0639183735,0.0635293442,0.0630852054,0.0630118829,0.0627608099,0.061561521,0.0614342379,0.0612274788,0.0611074756,0.0604150688,0.0596533365,0.0565556406,0
304038,0.3887389295,0.3850897348,0.3010173435,0.2902258977,0.2529240767,0.1718064571,0.1354950827,0.1229297138,0.1227185906,0.1141490241,0.1140463375,0.0952051096,0.0868469168,0.0866012562,0.085972141,0.0820555283,0.0812939826,0.0794352672,0.0786668969,0.0785464862,0.0780338419,0.0760313996,0.0755392923,0.0736610966,0.0733911713,0.0705734935,0.0697193004,0.0688288855,0.066883409,0.066286029,0.0661216713,0.0659710941,0.0613592953,0.0602466209,0.0593137725,0.0585193762,0.0573041257,0.0563438752,0.0553547162,0.0548018075,0.0540897853,0.0529568448,0.0498148776,0.049576087,0.0486935591,0.0482524196,0.0476297643,0.0467562122,0.0458154194,0.04568827,2
304119,0.3738719257,0.3178697285,0.2513612825,0.2162720019,0.1803123305,0.1576097,0.1417653475,0.138717223,0.1209288617,0.1207574385,0.1189495675,0.1171831771,0.1095161967,0.1044009066,0.1036110094,0.0999727665,0.0979531229,0.0959606316,0.0941708728,0.0936944722,0.0897851854,0.0886132651,0.0883219401,0.0882954046,0.0852241288,0.0828122833,0.0820308977,0.0784701582,0.0784701582,0.0772834434,0.0770515993,0.0769026915,0.0766378308,0.0745711127,0.0740317643,0.0728045217,0.072417931,0.0721886844,0.0688695514,0.0684400494,0.0684400494,0.0664442799,0.0664392366,0.0650367855,0.0647568809,0.064366701,0.0635348935,0.0629930741,0.0627761266,0.0617320062,43
301001,0.4988405853,0.3194243116,0.2806177436,0.2525851808,0.1882501552,0.1742000713,0.1472123706,0.1440824943,0.1396776823,0.1351819161,0.1351641767,0.1298727233,0.1159513172,0.1154218919,0.1126515967,0.1103185555,0.0997681171,0.0972067892,0.095128508,0.0920909021,0.0908669905,0.0901212774,0.0869983247,0.0748260878,0.0748260878,0.0748260878,0.0742728568,0.0737882838,0.0733293896,0.0709165371,0.0663955349,0.0661802969,0.0638363867,0.0614327482,0.0603558283,0.0591601954,0.0575702296,0.0540713921,0.0540122269,0.0537403683,0.0498840585,0.0498840585,0.0498840585,0.0498840585,0.0498840585,0.0494304419,0.0476285283,0.0469130947,0.0450606387,0.0450606387,14
304032,0.4656610393,0.3285467159,0.2484592889,0.2307165457,0.1855493757,0.1817951693,0.137871969,0.1262617754,0.1227881217,0.1212102693,0.1182669806,0.1113898562,0.1093220871,0.1064249959,0.0867771135,0.0862700462,0.081201325,0.0809198065,0.0803127743,0.0774296665,0.0760391448,0.0743613677,0.0737047333,0.0706639684,0.0698537037,0.0697980551,0.0695686009,0.067684809,0.0663584154,0.0641193583,0.0634992326,0.0634992326,0.0613851904,0.0588478345,0.0587108656,0.0565653977,0.0561164634,0.0541054203,0.0527669423,0.0527402461,0.051547162,0.0511728786,0.0504948721,0.0502031343,0.0485434585,0.0478997362,0.0464441797,0.0455372253,0.0441047758,0.0435872708,488
304031,0.4654490273,0.3128650537,0.270636678,0.2327245136,0.1561921758,0.1551496758,0.1551496758,0.149485144,0.1474321389,0.1328484251,0.1292913965,0.1219784745,0.1193701652,0.1095870959,0.1080782592,0.0941951854,0.0941951854,0.0910366811,0.090212226,0.0877622373,0.083430681,0.0821792471,0.0775803435,0.0775748379,0.0753561483,0.0739563476,0.0673730441,0.0669901167,0.0669901167,0.0656861712,0.0653549303,0.0621549005,0.0601226465,0.0591268539,0.0590556423,0.0585551377,0.0573421776,0.0532033214,0.0517165586,0.0517165586,0.0517165586,0.0517165586,0.0498304756,0.0487913898,0.0487913898,0.0467773098,0.0467159495,0.0467159495,0.0457115008,0.0457115008,19
301002,0.365249944,0.2212662798,0.2212662798,0.1857040042,0.1848376792,0.1777531441,0.1752045587,0.1745843437,0.1720959954,0.1695288963,0.1686939807,0.1623619789,0.1554555844,0.1420960597,0.1283305957,0.1270603179,0.1206106872,0.1113193018,0.1089114375,0.1078976059,0.1015254573,0.0983405688,0.0983405688,0.0953272554,0.0889574538,0.0888317625,0.0864575097,0.0860479977,0.0859151911,0.0800451888,0.0793229562,0.0790087102,0.0789643085,0.0776997127,0.0749543099,0.072703875,0.0726585639,0.0692232839,0.068220663,0.0623073429,0.0590245733,0.0572179873,0.0562157324,0.0555198516,0.0552595788,0.0544601868,0.0522109067,0.0512951295,0.0491702844,0.0491702844,24
